State,District,Market,Commodity,Variety,Grade,Arrival_Date,Min Price,Max Price,Modal Price
Uttar Pradesh,Mathura,Mathura,Cabbage,Cabbage,FAQ,7/31/2023,1400,1800,1600
Uttar Pradesh,Muzaffarnagar,Kadhle,Cabbage,Cabbage,FAQ,7/31/2023,450,500,475
Uttar Pradesh,Muzaffarnagar,Kairana,Cabbage,Cabbage,FAQ,7/31/2023,1950,2000,1980
Uttrakhand,Nanital,Haldwani,Cabbage,Other,FAQ,7/31/2023,1000,1500,1200
West Bengal,Burdwan,Durgapur,Cabbage,Other,FAQ,7/31/2023,2500,2750,2600
West Bengal,Darjeeling,Kalimpong,Cabbage,Cabbage,FAQ,7/31/2023,4000,5000,4500
West Bengal,Nadia,Kalyani,Cabbage,Other,FAQ,7/31/2023,2900,3100,3000
West Bengal,Sounth 24 Parganas,Baruipur(Canning),Cabbage,Cabbage,FAQ,7/31/2023,4300,4500,4400
Chattisgarh,Durg,Durg,Cabbage,Cabbage,FAQ,8/1/2023,1600,1800,1700
Gujarat,Ahmedabad,Ahmedabad,Cabbage,Other,FAQ,8/1/2023,1500,2500,2150
Gujarat,Amreli,Dhari,Cabbage,Cabbage,FAQ,8/1/2023,2000,2700,2400
Gujarat,Anand,"Anand(Veg,Yard,Anand)",Cabbage,Cabbage,FAQ,8/1/2023,1500,2000,1800
Gujarat,Bharuch,Ankleshwar,Cabbage,Cabbage,FAQ,8/1/2023,1000,1800,1200
Gujarat,Gandhinagar,"Kalol(Veg,Market,Kalol)",Cabbage,Cabbage,FAQ,8/1/2023,1200,1500,1350
Gujarat,Junagarh,Talalagir,Cabbage,Other,FAQ,8/1/2023,1000,3000,2000
Gujarat,Kheda,Kapadvanj,Cabbage,Other,FAQ,8/1/2023,2300,2400,2350
Gujarat,Mehsana,Mehsana(Mehsana Veg),Cabbage,Cabbage,FAQ,8/1/2023,2200,3250,2500
Gujarat,Morbi,Vankaner(Sub yard),Cabbage,Other,FAQ,8/1/2023,2000,2500,2250
Gujarat,Navsari,Navsari,Cabbage,Cabbage,FAQ,8/1/2023,1500,1750,1625
Gujarat,Rajkot,Gondal(Veg.market Gondal),Cabbage,Cabbage,FAQ,8/1/2023,2000,3000,2500
Gujarat,Rajkot,Morbi,Cabbage,Cabbage,FAQ,8/1/2023,1800,2200,2000
Gujarat,Surat,Bardoli(Katod),Cabbage,Other,FAQ,8/1/2023,2500,3600,3250
Gujarat,Surat,Surat,Cabbage,Other,FAQ,8/1/2023,700,2000,1350
Haryana,Ambala,Shahzadpur,Cabbage,Cabbage,FAQ,8/1/2023,2000,2000,2000
Haryana,Jhajar,Bahadurgarh,Cabbage,Other,FAQ,8/1/2023,800,1800,1500
Haryana,Kurukshetra,Pehowa,Cabbage,Other,FAQ,8/1/2023,1500,2300,1900
Haryana,Kurukshetra,Shahabad,Cabbage,Cabbage,FAQ,8/1/2023,1500,2000,1700
Haryana,Kurukshetra,Thanesar,Cabbage,Cabbage,FAQ,8/1/2023,2000,3000,2500
Haryana,Mahendragarh-Narnaul,Mohindergarh,Cabbage,Cabbage,FAQ,8/1/2023,1500,1500,1500
Haryana,Rohtak,Rohtak,Cabbage,Other,FAQ,8/1/2023,500,700,600
Haryana,Yamuna Nagar,Jagadhri,Cabbage,Other,FAQ,8/1/2023,1200,1600,1500
Haryana,Yamuna Nagar,Radaur,Cabbage,Other,FAQ,8/1/2023,2000,2200,2100
Haryana,Yamuna Nagar,Sadhaura,Cabbage,Cabbage,FAQ,8/1/2023,1600,1900,1800
Himachal Pradesh,Chamba,Chamba,Cabbage,Other,FAQ,8/1/2023,1200,1400,1300
Himachal Pradesh,Hamirpur,Hamirpur,Cabbage,Other,FAQ,8/1/2023,2500,3000,2750
Himachal Pradesh,Kangra,Kangra(Jaisinghpur),Cabbage,Cabbage,FAQ,8/1/2023,2400,2800,2600
Himachal Pradesh,Kangra,Palampur,Cabbage,Cabbage,FAQ,8/1/2023,2200,2500,2350
Himachal Pradesh,Kullu,Bhuntar,Cabbage,Other,FAQ,8/1/2023,500,1000,700
Himachal Pradesh,Mandi,Mandi(Mandi),Cabbage,Cabbage,FAQ,8/1/2023,1200,1800,1500
Himachal Pradesh,Mandi,Mandi(Takoli),Cabbage,Other,FAQ,8/1/2023,1000,1800,1500
Himachal Pradesh,Shimla,Shimla,Cabbage,Other,FAQ,8/1/2023,1600,2000,1700
Himachal Pradesh,Shimla,Shimla and Kinnaur(Rampur),Cabbage,Other,FAQ,8/1/2023,3000,3500,3200
Himachal Pradesh,Sirmore,Paonta Sahib,Cabbage,Other,FAQ,8/1/2023,1500,2500,2000
Himachal Pradesh,Una,Una,Cabbage,Cabbage,FAQ,8/1/2023,2000,3000,2500
Jammu and Kashmir,Jammu,Narwal Jammu (F&V),Cabbage,Other,FAQ,8/1/2023,1600,2000,1800
Jammu and Kashmir,Kathua,Kathua,Cabbage,Other,FAQ,8/1/2023,2000,2400,2200
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Cabbage,Cabbage,FAQ,8/1/2023,1000,1200,1100
Karnataka,Bangalore,Ramanagara,Cabbage,Cabbage,FAQ,8/1/2023,1000,1300,1200
Karnataka,Belgaum,Belgaum,Cabbage,Cabbage,FAQ,8/1/2023,2500,3000,2800
Karnataka,Bellary,Hospet,Cabbage,Cabbage,FAQ,8/1/2023,600,800,700
Karnataka,Chamrajnagar,Chamaraj Nagar,Cabbage,Cabbage,FAQ,8/1/2023,600,1200,900
Karnataka,Chikmagalur,Bagepalli,Cabbage,Cabbage,FAQ,8/1/2023,800,1200,1000
Karnataka,Davangere,Davangere,Cabbage,Cabbage,FAQ,8/1/2023,500,700,500
Karnataka,Kolar,Chintamani,Cabbage,Cabbage,FAQ,8/1/2023,200,300,250
Karnataka,Kolar,Kolar,Cabbage,Cabbage,FAQ,8/1/2023,600,1000,800
Karnataka,Shimoga,Shimoga,Cabbage,Cabbage,FAQ,8/1/2023,2800,3000,2900
Kerala,Alappuzha,Chengannur,Cabbage,Other,FAQ,8/1/2023,3000,3300,3100
Kerala,Alappuzha,Harippad,Cabbage,Other,FAQ,8/1/2023,3000,3500,3000
Kerala,Alappuzha,Kayamkulam,Cabbage,Other,FAQ,8/1/2023,1200,1400,1300
Kerala,Ernakulam,Angamaly,Cabbage,Cabbage,FAQ,8/1/2023,3600,4600,4100
Kerala,Ernakulam,Perumbavoor,Cabbage,Cabbage,FAQ,8/1/2023,2500,3500,3000
Kerala,Ernakulam,Thrippunithura,Cabbage,Cabbage,FAQ,8/1/2023,4000,5000,4200
Kerala,Idukki,Adimali,Cabbage,Cabbage,FAQ,8/1/2023,4000,5000,4000
Kerala,Idukki,Thodupuzha,Cabbage,Other,FAQ,8/1/2023,2500,3000,3000
Kerala,Idukki,Vandiperiyar,Cabbage,Other,FAQ,8/1/2023,1050,1050,1050
Kerala,Kasargod,Kanjangadu,Cabbage,Cabbage,FAQ,8/1/2023,2600,3200,2800
Kerala,Kasargod,Neeleswaram,Cabbage,Other,FAQ,8/1/2023,3200,3600,3400
Kerala,Kollam,Chathanoor,Cabbage,Other,FAQ,8/1/2023,3800,4200,4000
Kerala,Kollam,Kottarakkara,Cabbage,Other,FAQ,8/1/2023,5000,5000,5000
Kerala,Kollam,Punalur,Cabbage,Cabbage,FAQ,8/1/2023,3600,4000,3800
Kerala,Kottayam,Kottayam,Cabbage,Cabbage,FAQ,8/1/2023,2500,2900,2700
Kerala,Kottayam,Thalayolaparambu,Cabbage,Cabbage,FAQ,8/1/2023,3000,3500,3300
Kerala,Kozhikode(Calicut),Kallachi,Cabbage,Cabbage,FAQ,8/1/2023,2400,2800,2600
Kerala,Kozhikode(Calicut),Palayam,Cabbage,Other,FAQ,8/1/2023,1800,2000,1900
Kerala,Kozhikode(Calicut),Thamarassery,Cabbage,Other,FAQ,8/1/2023,1800,2400,2000
Kerala,Malappuram,Kottakkal,Cabbage,Other,FAQ,8/1/2023,2700,2800,2750
Kerala,Malappuram,Manjeri,Cabbage,Other,FAQ,8/1/2023,2000,2100,2050
Kerala,Palakad,Palakkad,Cabbage,Cabbage,FAQ,8/1/2023,2200,2600,2500
Kerala,Palakad,Pattambi,Cabbage,Other,FAQ,8/1/2023,2000,2400,2200
Kerala,Thirssur,Chavakkad,Cabbage,Other,FAQ,8/1/2023,2000,3000,3000
Kerala,Thirssur,Chelakkara,Cabbage,Other,FAQ,8/1/2023,2400,2800,2500
Kerala,Thirssur,Thrissur,Cabbage,Cabbage,FAQ,8/1/2023,1500,1600,1500
Kerala,Thiruvananthapuram,Aralamoodu,Cabbage,Cabbage,FAQ,8/1/2023,3500,3500,3500
Kerala,Thiruvananthapuram,Neyyatinkara,Cabbage,Other,FAQ,8/1/2023,3500,4000,3800
Madhya Pradesh,Dewas,Dewas(F&V),Cabbage,Other,FAQ,8/1/2023,400,1500,600
Madhya Pradesh,Dewas,Haatpipliya,Cabbage,Cabbage,FAQ,8/1/2023,1200,1600,1400
Madhya Pradesh,Khargone,Khargone,Cabbage,Cabbage,FAQ,8/1/2023,500,1000,800
Madhya Pradesh,Mandsaur,Mandsaur(F&V),Cabbage,Other,FAQ,8/1/2023,1450,2010,1880
Maharashtra,Ahmednagar,Ahmednagar,Cabbage,Other,FAQ,8/1/2023,400,1500,950
Maharashtra,Ahmednagar,Rahata,Cabbage,Other,FAQ,8/1/2023,500,1500,1000
Maharashtra,Amarawati,Amrawati(Frui & Veg. Market),Cabbage,Other,FAQ,8/1/2023,1000,1400,1200
Maharashtra,Aurangabad,Aurangabad,Cabbage,Other,FAQ,8/1/2023,1000,1400,1200
Maharashtra,Jalgaon,Bhusaval,Cabbage,Other,FAQ,8/1/2023,1200,1800,1400
Maharashtra,Jalgaon,Jalgaon,Cabbage,Other,FAQ,8/1/2023,800,1000,900
Maharashtra,Kolhapur,Kolhapur,Cabbage,Other,FAQ,8/1/2023,600,1700,1000
Maharashtra,Mumbai,Mumbai,Cabbage,Other,FAQ,8/1/2023,1200,2000,1600
Maharashtra,Nagpur,Kamthi,Cabbage,Other,FAQ,8/1/2023,1500,2500,2000
Maharashtra,Nagpur,Nagpur,Cabbage,Other,FAQ,8/1/2023,1200,1400,1350
Maharashtra,Nandurbar,Navapur,Cabbage,Other,FAQ,8/1/2023,700,1000,792
Maharashtra,Pune,Khed(Chakan),Cabbage,Other,FAQ,8/1/2023,800,1400,1100
Maharashtra,Pune,Pune,Cabbage,Other,FAQ,8/1/2023,600,2000,1300
Maharashtra,Pune,Pune(Khadiki),Cabbage,Other,FAQ,8/1/2023,800,1200,1000
Maharashtra,Pune,Pune(Moshi),Cabbage,Other,FAQ,8/1/2023,800,1000,900
Maharashtra,Pune,Pune(Pimpri),Cabbage,Other,FAQ,8/1/2023,1200,1700,1450
Maharashtra,Ratnagiri,Ratnagiri (Nachane),Cabbage,Other,FAQ,8/1/2023,1000,1700,1400
Maharashtra,Satara,Karad,Cabbage,Other,FAQ,8/1/2023,1000,1400,1400
Maharashtra,Satara,Satara,Cabbage,Other,FAQ,8/1/2023,1000,1500,1250
Maharashtra,Sholapur,Solapur,Cabbage,Other,FAQ,8/1/2023,700,1000,800
Maharashtra,Thane,Kalyan,Cabbage,Other,FAQ,8/1/2023,1200,1800,1500
Meghalaya,East Khasi Hills,Shillong,Cabbage,Cabbage,FAQ,8/1/2023,1800,2200,2000
Meghalaya,East Khasi Hills,Sohra,Cabbage,Other,FAQ,8/1/2023,22000,25000,24000
Meghalaya,West Jaintia Hills,Jowai,Cabbage,Cabbage,FAQ,8/1/2023,2500,3500,3000
Nagaland,Kiphire,Kipheri,Cabbage,Cabbage,FAQ,8/1/2023,3340,3510,3420
Nagaland,Kohima,Jalukie,Cabbage,Cabbage,FAQ,8/1/2023,10500,10700,10600
NCT of Delhi,Delhi,Azadpur,Cabbage,Cabbage,FAQ,8/1/2023,800,2400,1667
Odisha,Bargarh,Bargarh(Barapalli),Cabbage,Cabbage,FAQ,8/1/2023,2100,2300,2200
Odisha,Bolangir,Bolangir,Cabbage,Other,FAQ,8/1/2023,3800,4000,3800
Odisha,Bolangir,Tusura,Cabbage,Other,FAQ,8/1/2023,3800,4000,3800
Odisha,Boudh,Boudh,Cabbage,Other,FAQ,8/1/2023,3500,4000,4000
Odisha,Boudh,Khunthabandha,Cabbage,Other,FAQ,8/1/2023,3000,3500,3500
Odisha,Koraput,Koraput(Semilguda),Cabbage,Other,FAQ,8/1/2023,3100,3300,3200
Odisha,Mayurbhanja,Baripada,Cabbage,Cabbage,FAQ,8/1/2023,3500,4000,3800
Odisha,Nayagarh,Bahadajholla,Cabbage,Other,FAQ,8/1/2023,2000,2400,2200
Odisha,Nayagarh,Sarankul,Cabbage,Other,FAQ,8/1/2023,2000,2400,2200
Odisha,Rayagada,Rayagada,Cabbage,Cabbage,FAQ,8/1/2023,1700,1800,1800
Odisha,Sundergarh,Bonai,Cabbage,Other,FAQ,8/1/2023,12000,12000,12000
Odisha,Sundergarh,Panposh,Cabbage,Other,FAQ,8/1/2023,1200,1600,1500
Punjab,Amritsar,Amritsar(Amritsar Mewa Mandi),Cabbage,Cabbage,FAQ,8/1/2023,900,1600,1200
Punjab,Bhatinda,Bhagta Bhai Ka,Cabbage,Other,FAQ,8/1/2023,2100,2100,2100
Punjab,Faridkot,Faridkot,Cabbage,Cabbage,FAQ,8/1/2023,2000,2000,2000
Punjab,Fatehgarh,Bassi Pathana,Cabbage,Cabbage,FAQ,8/1/2023,1500,1800,1600
Punjab,Fazilka,Jalalabad,Cabbage,Other,FAQ,8/1/2023,1500,1500,1500
Punjab,Hoshiarpur,Dasuya,Cabbage,Other,FAQ,8/1/2023,1200,1500,1350
Punjab,Hoshiarpur,Garh Shankar,Cabbage,Cabbage,FAQ,8/1/2023,800,1000,900
Punjab,Hoshiarpur,Mukerian(Talwara),Cabbage,Cabbage,FAQ,8/1/2023,2500,3500,3000
Punjab,Hoshiarpur,Tanda Urmur,Cabbage,Other,FAQ,8/1/2023,1500,2000,1800
Punjab,Jalandhar,Jalandhar City(Jalandhar),Cabbage,Other,FAQ,8/1/2023,1400,2500,1900
Punjab,Moga,Baghapurana,Cabbage,Cabbage,FAQ,8/1/2023,1000,1400,1200
Punjab,Mohali,Lalru,Cabbage,Other,FAQ,8/1/2023,1400,1400,1400
Punjab,Muktsar,Giddarbaha,Cabbage,Cabbage,FAQ,8/1/2023,4500,5000,4800
Punjab,Pathankot,Pathankot,Cabbage,Cabbage,FAQ,8/1/2023,1300,1500,1500
Punjab,Ropar (Rupnagar),Morinda,Cabbage,Cabbage,FAQ,8/1/2023,1000,1500,1200
Punjab,Sangrur,Bhawanigarh,Cabbage,Other,FAQ,8/1/2023,2000,2000,2000
Punjab,Tarntaran,Naushera Pannuan,Cabbage,Cabbage,FAQ,8/1/2023,1800,2000,1900
Rajasthan,Bikaner,Bikaner(F&V),Cabbage,Other,FAQ,8/1/2023,1500,1700,1600
Rajasthan,Udaipur,Udaipur(F&V),Cabbage,Other,FAQ,8/1/2023,1500,2500,2000
Telangana,Hyderabad,Bowenpally,Cabbage,Cabbage,FAQ,8/1/2023,500,1800,1200
Telangana,Hyderabad,Erragadda(Rythu Bazar),Cabbage,Cabbage,FAQ,8/1/2023,2100,2100,2100
Telangana,Hyderabad,Gudimalkapur,Cabbage,Cabbage,FAQ,8/1/2023,800,1400,1000
Telangana,Hyderabad,L B Nagar,Cabbage,Cabbage,FAQ,8/1/2023,1000,1500,1250
Telangana,Hyderabad,Mahboob Manison,Cabbage,Cabbage,FAQ,8/1/2023,1100,1300,1200
Telangana,Karimnagar,Karimnagar,Cabbage,Cabbage,FAQ,8/1/2023,1500,1700,1600
Telangana,Karimnagar,Karimnagar(Rythu Bazar),Cabbage,Cabbage,FAQ,8/1/2023,2000,2500,2200
Telangana,Mahbubnagar,Mahabubnagar(Rythu Bazar),Cabbage,Cabbage,FAQ,8/1/2023,2800,3200,3000
Telangana,Medak,Siddipet(Rythu Bazar),Cabbage,Cabbage,FAQ,8/1/2023,2000,3000,2400
Telangana,Medak,Vantamamidi,Cabbage,Cabbage,FAQ,8/1/2023,800,1000,900
Telangana,Nalgonda,Miryalguda(Rythu Bazar),Cabbage,Cabbage,FAQ,8/1/2023,2800,0,3000
Telangana,Nalgonda,Venkateswarnagar,Cabbage,Cabbage,FAQ,8/1/2023,3000,3000,3000
Telangana,Ranga Reddy,Kukatpally(Rythu Bazar),Cabbage,Cabbage,FAQ,8/1/2023,2100,2100,2100
Telangana,Ranga Reddy,"Ramakrisnapuram,RBZ",Cabbage,Cabbage,FAQ,8/1/2023,2100,2100,2100
Telangana,Warangal,Warangal,Cabbage,Cabbage,FAQ,8/1/2023,1500,1800,1650
Tripura,Sepahijala,Bishalgarh,Cabbage,Other,FAQ,8/1/2023,5500,6000,5800
Tripura,Sepahijala,Bishramganj,Cabbage,Cabbage,FAQ,8/1/2023,6000,7000,6500
Uttar Pradesh,Auraiya,Achalda,Cabbage,Cabbage,FAQ,8/1/2023,2200,2350,2300
Uttar Pradesh,Jyotiba Phule Nagar,Hasanpur,Cabbage,Cabbage,FAQ,8/1/2023,1420,1500,1450
Uttar Pradesh,Mathura,Mathura,Cabbage,Cabbage,FAQ,8/1/2023,1600,2000,1750
Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Cabbage,Cabbage,FAQ,8/1/2023,1480,1570,1520
Uttar Pradesh,Pillibhit,Pilibhit,Cabbage,Cabbage,FAQ,8/1/2023,1780,1850,1810
Uttar Pradesh,Pillibhit,Puranpur,Cabbage,Cabbage,FAQ,8/1/2023,1760,1850,1805
Uttar Pradesh,Saharanpur,Chutmalpur,Cabbage,Cabbage,FAQ,8/1/2023,700,900,800
Uttar Pradesh,Saharanpur,Saharanpur,Cabbage,Cabbage,FAQ,8/1/2023,1350,1650,1500
Uttrakhand,UdhamSinghNagar,Kashipur,Cabbage,Other,FAQ,8/1/2023,2000,2400,2300
Uttrakhand,UdhamSinghNagar,Rudrapur,Cabbage,Other,FAQ,8/1/2023,8000,10000,8500
West Bengal,Burdwan,Durgapur,Cabbage,Other,FAQ,8/1/2023,1600,2000,1850
West Bengal,Darjeeling,Darjeeling,Cabbage,Other,FAQ,8/1/2023,2800,3000,2900
West Bengal,Darjeeling,Kalimpong,Cabbage,Cabbage,FAQ,8/1/2023,4000,5000,4500
West Bengal,Jalpaiguri,Falakata,Cabbage,Other,FAQ,8/1/2023,2000,2200,2100
West Bengal,Nadia,Kalyani,Cabbage,Other,FAQ,8/1/2023,2900,3100,3000
West Bengal,Nadia,Ranaghat,Cabbage,Other,FAQ,8/1/2023,3400,3550,3500
West Bengal,Sounth 24 Parganas,Baruipur(Canning),Cabbage,Cabbage,FAQ,8/1/2023,3200,3400,3300
Gujarat,Amreli,Damnagar,Cabbage,Cabbage,FAQ,8/2/2023,2100,2500,2350
Himachal Pradesh,Kangra,Kangra(Jaisinghpur),Cabbage,Cabbage,FAQ,8/2/2023,2400,2800,2600
Himachal Pradesh,Kangra,Palampur,Cabbage,Cabbage,FAQ,8/2/2023,2200,2500,2350
Kerala,Alappuzha,Harippad,Cabbage,Other,FAQ,8/2/2023,3000,3500,3000
Telangana,Karimnagar,Karimnagar(Rythu Bazar),Cabbage,Cabbage,FAQ,8/2/2023,1800,2500,2000
,,,,,,,,,
Gujarat,Amreli,Damnagar,Cauliflower,Cauliflower,FAQ,7/27/2023,7000,7500,7250
Himachal Pradesh,Kangra,Palampur,Cauliflower,Cauliflower,FAQ,7/27/2023,4500,7000,4750
Kerala,Alappuzha,Harippad,Cauliflower,Other,FAQ,7/27/2023,4000,4500,4000
Punjab,Amritsar,Rayya,Cauliflower,Local,FAQ,7/27/2023,1800,1800,1800
Uttar Pradesh,Bulandshahar,Gulavati,Cauliflower,Cauliflower,FAQ,7/27/2023,1000,1200,1100
Chandigarh,Chandigarh,Chandigarh(Grain/Fruit),Cauliflower,Other,FAQ,7/28/2023,1000,3000,2500
Chattisgarh,Bilaspur,Tiphra,Cauliflower,Cauliflower,FAQ,7/28/2023,2400,2600,2500
Gujarat,Amreli,Damnagar,Cauliflower,Cauliflower,FAQ,7/28/2023,6500,7000,6850
Gujarat,Banaskanth,Deesa(Deesa Veg Yard),Cauliflower,Other,FAQ,7/28/2023,3500,4000,3750
Gujarat,Bharuch,Ankleshwar,Cauliflower,Cauliflower,FAQ,7/28/2023,1500,3500,2300
Gujarat,Dahod,Dahod(Veg. Market),Cauliflower,Cauliflower,FAQ,7/28/2023,2000,6000,4000
Gujarat,Gandhinagar,Mansa(Manas Veg Yard),Cauliflower,Other,FAQ,7/28/2023,4500,4500,4500
Gujarat,Morbi,Vankaner(Sub yard),Cauliflower,Other,FAQ,7/28/2023,5000,6000,5500
Gujarat,Navsari,Bilimora,Cauliflower,Other,FAQ,7/28/2023,800,2000,1400
Gujarat,Porbandar,Porbandar,Cauliflower,African Sarson,FAQ,7/28/2023,4000,5000,4500
Gujarat,Rajkot,Gondal(Veg.market Gondal),Cauliflower,Cauliflower,FAQ,7/28/2023,2000,5000,3500
Gujarat,Surat,Surat,Cauliflower,Other,FAQ,7/28/2023,700,3300,2000
Gujarat,Surendranagar,Vadhvan,Cauliflower,Cauliflower,FAQ,7/28/2023,4000,5000,4500
Gujarat,Vadodara(Baroda),Padra,Cauliflower,Other,FAQ,7/28/2023,2500,3000,2750
Haryana,Ambala,Ambala Cantt.,Cauliflower,Cauliflower,FAQ,7/28/2023,1000,2500,2000
Haryana,Ambala,Barara,Cauliflower,Other,FAQ,7/28/2023,2000,2200,2000
Haryana,Ambala,Naraingarh,Cauliflower,Cauliflower,FAQ,7/28/2023,2000,3000,3000
Haryana,Hissar,Barwala(Hisar),Cauliflower,Other,FAQ,7/28/2023,3000,4000,3500
Haryana,Hissar,Hansi,Cauliflower,Other,FAQ,7/28/2023,4000,4000,4000
Haryana,Kurukshetra,Shahabad,Cauliflower,Cauliflower,FAQ,7/28/2023,3000,4500,4000
Haryana,Sonipat,Ganaur,Cauliflower,Other,FAQ,7/28/2023,6000,8000,7000
Himachal Pradesh,Hamirpur,Hamirpur,Cauliflower,Other,FAQ,7/28/2023,6000,7000,6500
Himachal Pradesh,Hamirpur,Hamirpur(Nadaun),Cauliflower,Other,FAQ,7/28/2023,6000,7000,6500
Himachal Pradesh,Kangra,Kangra,Cauliflower,Other,FAQ,7/28/2023,6000,6500,6250
Himachal Pradesh,Kangra,Kangra(Jaisinghpur),Cauliflower,Cauliflower,FAQ,7/28/2023,4800,7000,5900
Himachal Pradesh,Kangra,Palampur,Cauliflower,Cauliflower,FAQ,7/28/2023,4500,7000,5750
Himachal Pradesh,Kullu,Bandrol,Cauliflower,Other,FAQ,7/28/2023,1500,5500,3500
Himachal Pradesh,Kullu,Bhuntar,Cauliflower,Other,FAQ,7/28/2023,2000,5000,3000
Himachal Pradesh,Kullu,Kullu,Cauliflower,Other,FAQ,7/28/2023,1000,2500,2000
Himachal Pradesh,Mandi,Mandi(Mandi),Cauliflower,Cauliflower,FAQ,7/28/2023,3000,5000,4000
Himachal Pradesh,Shimla,Shimla and Kinnaur(Rampur),Cauliflower,Other,FAQ,7/28/2023,7500,8000,7600
Himachal Pradesh,Sirmore,Nahan,Cauliflower,Other,FAQ,7/28/2023,4000,5000,4500
Himachal Pradesh,Sirmore,Paonta Sahib,Cauliflower,Other,FAQ,7/28/2023,6000,8000,7000
Himachal Pradesh,Solan,Solan,Cauliflower,Other,FAQ,7/28/2023,2000,6000,4000
Karnataka,Chikmagalur,Bagepalli,Cauliflower,Cauliflower,FAQ,7/28/2023,1000,2000,1600
Karnataka,Chikmagalur,Chikkamagalore,Cauliflower,Local,FAQ,7/28/2023,1111,1111,1111
Karnataka,Kolar,Chintamani,Cauliflower,Local,FAQ,7/28/2023,150,250,200
Karnataka,Shimoga,Shimoga,Cauliflower,Cauliflower,FAQ,7/28/2023,3800,4000,3900
Kerala,Alappuzha,Chengannur,Cauliflower,Other,FAQ,7/28/2023,0,0,6000
Kerala,Alappuzha,Harippad,Cauliflower,Other,FAQ,7/28/2023,4000,4500,4000
Kerala,Kollam,Anchal,Cauliflower,Cauliflower,FAQ,7/28/2023,4800,5000,4900
Kerala,Malappuram,Kondotty,Cauliflower,Other,FAQ,7/28/2023,3000,3200,3100
Kerala,Palakad,Pattambi,Cauliflower,Other,FAQ,7/28/2023,1600,2000,1800
Kerala,Thirssur,Chelakkara,Cauliflower,Other,FAQ,7/28/2023,4500,4800,4600
Madhya Pradesh,Badwani,Badwani,Cauliflower,Cauliflower,FAQ,7/28/2023,1350,1350,1350
Madhya Pradesh,Dewas,Dewas(F&V),Cauliflower,Other,FAQ,7/28/2023,400,900,500
Madhya Pradesh,Harda,Harda(F&V),Cauliflower,Other,FAQ,7/28/2023,2300,2500,2400
Madhya Pradesh,Indore,Mhow,Cauliflower,African Sarson,FAQ,7/28/2023,1300,1300,1300
Madhya Pradesh,Sagar,Sagar(F&V),Cauliflower,Other,FAQ,7/28/2023,1000,2000,1500
Maharashtra,Ahmednagar,Shrirampur,Cauliflower,Other,FAQ,7/28/2023,600,850,700
Maharashtra,Pune,Khed(Chakan),Cauliflower,Other,FAQ,7/28/2023,500,1500,1000
Maharashtra,Pune,Pune,Cauliflower,Other,FAQ,7/28/2023,500,1500,1000
Maharashtra,Pune,Pune(Khadiki),Cauliflower,Other,FAQ,7/28/2023,900,1500,1200
Maharashtra,Pune,Pune(Moshi),Cauliflower,Other,FAQ,7/28/2023,700,1000,850
Maharashtra,Ratnagiri,Ratnagiri (Nachane),Cauliflower,Other,FAQ,7/28/2023,2500,4000,3500
Maharashtra,Sangli,Islampur,Cauliflower,Other,FAQ,7/28/2023,2000,2500,2250
Maharashtra,Thane,Kalyan,Cauliflower,Other,FAQ,7/28/2023,1800,2400,2000
Meghalaya,East Khasi Hills,Shillong,Cauliflower,Local,FAQ,7/28/2023,7000,8000,7500
Odisha,Boudh,Boudh,Cauliflower,Other,FAQ,7/28/2023,7000,8000,8000
Odisha,Boudh,Khunthabandha,Cauliflower,Other,FAQ,7/28/2023,7000,7500,7500
Odisha,Dhenkanal,Kamakhyanagar,Cauliflower,Cauliflower,FAQ,7/28/2023,5000,6000,5500
Odisha,Khurda,Balugaon,Cauliflower,Ranchi,FAQ,7/28/2023,5200,5500,5400
Odisha,Nayagarh,Bahadajholla,Cauliflower,Other,FAQ,7/28/2023,5800,6200,6000
Odisha,Nayagarh,Sarankul,Cauliflower,Other,FAQ,7/28/2023,5700,6000,5800
Odisha,Rayagada,Rayagada,Cauliflower,Cauliflower,FAQ,7/28/2023,3900,4000,4000
Punjab,Amritsar,Rayya,Cauliflower,Local,FAQ,7/28/2023,1900,1900,1900
Punjab,Bhatinda,Bathinda,Cauliflower,Other,FAQ,7/28/2023,4600,5000,4600
Punjab,Fatehgarh,Bassi Pathana,Cauliflower,Cauliflower,FAQ,7/28/2023,4500,6500,5500
Punjab,Fazilka,Fazilka,Cauliflower,Other,FAQ,7/28/2023,2500,4000,3500
Punjab,Fazilka,Jalalabad,Cauliflower,Other,FAQ,7/28/2023,4000,4300,4100
Punjab,Hoshiarpur,Dasuya,Cauliflower,Other,FAQ,7/28/2023,6000,7000,6500
Punjab,Hoshiarpur,Garh Shankar,Cauliflower,Cauliflower,FAQ,7/28/2023,3000,4000,3500
Punjab,Hoshiarpur,Mukerian(Talwara),Cauliflower,Cauliflower,FAQ,7/28/2023,4500,5500,5000
Punjab,Jalandhar,Jalandhar City(Jalandhar),Cauliflower,Other,FAQ,7/28/2023,1400,4200,2600
Punjab,Moga,Kot ise Khan,Cauliflower,Other,FAQ,7/28/2023,500,700,600
Punjab,Moga,Moga,Cauliflower,Other,FAQ,7/28/2023,2500,4000,3600
